,0.0,1.0,Difference,Percent Difference
Sex,0.48105695298625056,0.38090159428257286,0.1001553587036777,20.819854714071727
Education_Level,5.085252934077459,4.866168224299066,0.219084709778393,4.308236239543869
Household_Income,47.609523960095494,39.308905992303465,8.300617967792029,17.43478463416121
Veteran,0.12545783202373612,0.16322155030236393,-0.03776371827862782,-30.100726012452593
Age,50.585455829420354,63.07787795492028,-12.492422125499928,-24.695679658646807
High_Blood_Pressure,0.32434269813915984,0.5865200659703134,-0.26217736783115353,-80.83344232360854
Blood_Pressure_Meds,0.2409869672679747,0.4999450247388675,-0.2589580574708928,-107.45728717476013
High_Cholesterol,0.29821926399055615,0.5146673996701484,-0.21644813567959226,-72.5801991404709
Heart_Attack,0.03310619594947115,0.09210555250137438,-0.05899935655190323,-178.2124308149203
Angina/Heart_Disease,0.03267405521915332,0.10234194612424409,-0.06966789090509076,-213.22082746634982
Stroke,0.021812566863238,0.06510170423309511,-0.04328913736985711,-198.4596202788716
Asthma_(ever),0.10710766101194712,0.17564595931830676,-0.06853829830635964,-63.99009898901132
Asthma_(currently),0.0675404341433337,0.13176470588235295,-0.06422427173901925,-95.0901079532937
Skin_Cancer,0.0712874104757237,0.14263881253435953,-0.07135140205863583,-100.08976561567475
Cancer_(not skin),0.07145605076072578,0.14381528312259484,-0.07235923236186906,-101.26396797965735
COPD_emphasema_chronic_bronchitis,0.04119565962066476,0.14249587685541507,-0.1013002172347503,-245.90021902194673
Depression,0.14501483507507126,0.2908851017042331,-0.14587026662916183,-100.58989244351982
Kidney_Disease,0.019240802516956253,0.0634414513468939,-0.04420064882993764,-229.72352006100132
Diabetes,0.09913413753669244,0.22382627817482134,-0.1246921406381289,-125.78123312161433
Smoker,0.772172244971094,0.9482572842221001,-0.17608503925100605,-22.803855020403862
Days_at_least_1_drink_recently,3.9470943805895033,3.4384387025838374,0.5086556780056659,12.886838493324742
Binge_Drinking_last_30_days,0.43840677090744284,0.2558768554150632,0.18252991549237962,41.634830391548775
Chewing_tobacco,0.054534052162548155,0.045178669598680596,0.00935538256386756,17.155120870134915
Any_Excercise,0.7880560518147276,0.6868719076415613,0.10118414417316635,12.839714121877563
Strength_Excercise,0.30975004347757346,0.2422979659153381,0.06745207756223537,21.776293170115096
Aerobic_Excercise,0.5561651199190527,0.49736118746564045,0.058803932453412255,10.573106861137012
Daily_Fruit_Juice,0.34306045227216436,0.3602849917537108,-0.017224539481546453,-5.020846724670408
Daily_Fruits,1.016350676932644,0.9895189664650907,0.026831710467553282,2.640005175037777
Daily_Beans,0.2872063155786733,0.267934029686641,0.019272285892032337,6.710258391498761
Daily_Green_Veg,0.5945901250573113,0.5382280373831775,0.056362087674133865,9.479149635843891
Daily_Orange_Veg,0.29479692020679515,0.293120725673447,0.0016761945333481632,0.5685929595778478
Daily_Other_Veg,0.8083532276169547,0.8117346893897747,-0.003381461772819949,-0.41831487242137727
BMI,27.530867390765888,29.518544035184167,-1.9876766444182792,-7.219811189403225
Has_Health_Coverage,0.9215348373938752,0.9594282572842221,-0.03789341989034689,-4.111989949019234
Could_not_afford_to_see_doctor,0.08599600533324901,0.10825728422210006,-0.022261278888851044,-25.886410424047995
General_Health_Self_Rating,2.2599168392594584,2.9332380428807037,-0.6733212036212453,-29.794069937630212
Poor_Mental_Health,2.5663309670993346,4.512028587135789,-1.9456976200364542,-75.8163169513413
Poor_Physical_Health,2.378391909482327,7.239978009895547,-4.86158610041322,-204.40643449175613
Kept_from_doing_activities,1.4442195907311084,4.675536008796041,-3.231316418064933,-223.74135060923396
Limited_Activities,0.12848281713596096,0.4547113798790544,-0.3262285627430934,-253.9083202058663
Uses_Special_Equipment,0.04519559638055788,0.21452446399120395,-0.16932886761064608,-374.6578896422916
Difficulty_Concentrating,0.05507159307099229,0.14992853216052776,-0.09485693908953546,-172.2429546703983
Difficulty_walking_climbing_stairs,0.06518474016221087,0.33528312259483234,-0.27009838243262146,-414.3583018977866
Difficulty_Dressing,0.01476129494658846,0.08210005497526113,-0.06733876002867267,-456.1846387618966
Difficulty_Alone,0.03321686613650377,0.1320065970313359,-0.09878973089483215,-297.4083421622574
Black_(Non-Hispanic),0.0716721211258847,0.07471137987905442,-0.003039258753169724,-4.240503427869226
Hispanic,0.04931147333638994,0.03006047278724574,0.0192510005491442,39.039597170051934
Multiracial_(Non-Hispanic),0.08974298166563902,0.04955470038482683,0.040188281280812185,44.781531140278084
Other_race_only,0.019709833309618292,0.01862561847168774,0.0010842148379305513,5.500882838017003
White_(Non-Hispanic),0.769563590562468,0.8270478284771853,-0.05748423791471724,-7.469719022530998
